iteration,train_quantile,valid_quantile
1,0.28629567609991985,0.3087951050832199
2,0.27915658829241435,0.30086112723329944
3,0.27478485794300095,0.29640257925163915
4,0.27392487006530475,0.2962012024134512
5,0.2685402280805886,0.290288866491311
6,0.26324332494522684,0.2845855821714259
7,0.25771667647070445,0.27840937793763915
8,0.2525270471941853,0.2726619404462074
9,0.2477132796234112,0.2673123581267953
10,0.2443088246240031,0.26375025356715676
11,0.24094689840780875,0.26022331495250317
12,0.23756039860819306,0.2566405877491859
13,0.23349152486224947,0.2520745946406925
14,0.22968537596864902,0.24778804169488974
15,0.22591286371349267,0.24353329319386657
16,0.2220021028418456,0.23911339763730766
17,0.2207304985765983,0.23816509296652086
18,0.2180994085242079,0.23539231440038164
19,0.21428499106215193,0.23088113702430732
20,0.21050825865149814,0.22634176928450558
21,0.20940211708453527,0.22555823238478154
22,0.20699101010389523,0.22308095700746117
23,0.20363904953004153,0.2189870469745123
24,0.20023044352226566,0.21497396002343397
25,0.19732994391885542,0.21152720096978953
26,0.19648368874663696,0.2108203726081171
27,0.19336745005150438,0.2072633365212585
28,0.19022256680054722,0.20367502685932162
29,0.1894354093987816,0.20323282250917823
30,0.18665731950074643,0.1997961870684669
31,0.18366936384600233,0.19622455760411978
32,0.1809923293603117,0.19306549397334166
33,0.17919661249299773,0.19115494643364378
34,0.17742722189745744,0.18923303128873004
35,0.17679204535522594,0.18890592795762393
36,0.17616829263765613,0.18859519751702367
37,0.17369572938209502,0.1857719199550507
38,0.1715164607787139,0.18325879854613314
39,0.1699882319209649,0.18159766259006294
40,0.1676717544756537,0.17887058642060233
41,0.1655035258010902,0.1762549553415884
42,0.1649612450895567,0.17595277238877946
43,0.16277707282162568,0.17344401761614128
44,0.1607252847935224,0.17106728208354524
45,0.15852297914177002,0.16846708400913032
46,0.15655317417683304,0.1661151624762133
47,0.1546176493236267,0.16376640433327982
48,0.1528355046657507,0.1615172929944723
49,0.15105654562209514,0.1593397696230946
50,0.1505778705203607,0.15900890851962643
51,0.14898143426846722,0.15720203656417242
52,0.14784068505260686,0.15600430385141273
53,0.14625396825804365,0.15419411823789314
54,0.14491961003846435,0.1526559687301365
55,0.14342535417281713,0.1508689865389515
56,0.14176245793161324,0.14888300433367146
57,0.14015203081547115,0.14681086967600418
58,0.13889721105715946,0.14537798060946125
59,0.13762987451233163,0.1439008788288455
60,0.1365076358055307,0.14266737374948502
61,0.13571005553704885,0.14174080625571958
62,0.1345898470776283,0.14051717617626291
63,0.13340735742823276,0.13903313095811173
64,0.13269861564343519,0.13818822868076802
65,0.1316536296568447,0.13684199764319574
66,0.13097381840015576,0.13607307170671992
67,0.1299714880141235,0.13486036296461232
68,0.12900112469770986,0.1335793596491012
69,0.12804895647731868,0.13228528681676777
70,0.12761114698452428,0.1318018155826819
71,0.12704514725353064,0.13100858231927384
72,0.12601744396385658,0.12964199651242353
73,0.1250076512707799,0.12834280819353133
74,0.12412891628962562,0.1272279516190404
75,0.1232869248610458,0.1261212320002821
76,0.12280352304180694,0.12555035893149702
77,0.12191598175964513,0.12444859722372294
78,0.12099664183677766,0.12330235242057708
79,0.12054002457249666,0.12276034167166838
80,0.11975858724146232,0.12178762104601727
81,0.11936947163692958,0.12149367792469112
82,0.11865015384606657,0.12064256723053036
83,0.11784226540527153,0.11968511547241463
84,0.11750631442725927,0.11934640648250246
85,0.11680116886956077,0.11844723057335856
86,0.11622727062743182,0.11771778047650984
87,0.11589199436219419,0.11747795192402294
88,0.11526685687826076,0.11666287113189233
89,0.11469868900182192,0.1159838484716748
90,0.11405273377546943,0.11508302889796196
91,0.1135254543754304,0.11441755825267469
92,0.1129352609055145,0.11365576329177438
93,0.1123593333583182,0.11293331938881154
94,0.11183845190078266,0.11228640128770968
95,0.1113929730394683,0.11175467817726462
96,0.11083488043145495,0.11115099461149036
97,0.1104424748787646,0.11064326637866667
98,0.10984922304633139,0.10989737027889779
99,0.10938683940282683,0.10926632823765878
100,0.10893674220004079,0.10860582279365219
101,0.10849232336646107,0.10804973459500437
102,0.10803933225039743,0.10749078936465753
103,0.10757557850858282,0.10692423156306358
104,0.10716628340617465,0.10644381378968873
105,0.10673608660881576,0.10590268932793542
106,0.10627997140093406,0.1052542958197283
107,0.10585652582115918,0.10466841256017072
108,0.10545966197309743,0.10419281410828879
109,0.10506385903838703,0.10375722360714335
110,0.10474030215277101,0.10338665865847735
111,0.1043473525021069,0.1028771990973245
112,0.10416332412961216,0.10268369474689029
113,0.10380095650646061,0.10221114376270313
114,0.10352025950500393,0.10183783817737269
115,0.10327366802486873,0.1015344640392864
116,0.1030587302724979,0.1012886488928096
117,0.10284166218391991,0.10107525665361154
118,0.1024751114622016,0.10058433422562946
119,0.10232246336220671,0.10042474102942091
120,0.10212221008152043,0.10021180067047193
121,0.10182512228017451,0.0998427259577395
122,0.10152932449538309,0.09952690763644498
123,0.10125391592471111,0.09921576131789113
124,0.10098415206211575,0.09887281084577541
125,0.1008139153024032,0.09867458742588926
126,0.10052247106929675,0.09837287437306477
127,0.10040646402162803,0.09823673607079468
128,0.10016995794444863,0.09795968420081558
129,0.09990831572137227,0.09769296370921393
130,0.09978126275646929,0.09757337752850309
131,0.0995284747102572,0.09733142972288353
132,0.09931766373864713,0.09707683368059508
133,0.09920721820504849,0.09699081638654405
134,0.0989918650772605,0.09673767876084792
135,0.0987609717200629,0.0965208353110102
136,0.09864822965207927,0.09635093819491246
137,0.09851791017375808,0.09616196104416586
138,0.09836090256391912,0.09597448329833227
139,0.09812137597675658,0.0957014133706919
140,0.0979970985162951,0.0955556288568469
141,0.0977786390659643,0.09528218004514206
142,0.09765587354680878,0.09517662419276945
143,0.09753731728725717,0.09503809850408355
144,0.09734540143531895,0.0948278871721836
145,0.09723190728100387,0.09470152028088367
146,0.09714247312438558,0.09460629096108801
147,0.09702324330606729,0.09444474654587438
148,0.09694281159284611,0.09434520555067678
149,0.09675728440778798,0.09407967608931535
150,0.09664047724469677,0.09397567557737158
151,0.09656159656533228,0.09389570066843167
152,0.09644540291109968,0.09382650232032154
153,0.09627871577245324,0.0936283463152289
154,0.0962127121464179,0.09357307183898023
155,0.09613446741917207,0.09349716001014227
156,0.09601764649388658,0.09344075278868073
157,0.09589763886543366,0.09328492063166186
158,0.09574057986316273,0.09315565443389986
159,0.0955571240149863,0.0929861303384146
160,0.09539570099320661,0.0928394915516324
161,0.09532340944327097,0.09255102433185787
162,0.09516556856657324,0.09232448035027797
163,0.0950133300234735,0.09218674310162779
164,0.09485364358162617,0.09201965484315149
165,0.09470339551982748,0.09186350065015919
166,0.09463208906151811,0.09181099007715969
167,0.09456898191976885,0.09174552023035772
168,0.09446855289920295,0.09164279095803958
169,0.09433239634162258,0.0915349364420992
170,0.09423876259241995,0.0914105852600972
171,0.0941741799741273,0.09133248656791595
172,0.09405691569226113,0.09120360828088249
173,0.09398163793835278,0.09110921848080815
174,0.09391852793027729,0.09105656077230719
175,0.09382645299764428,0.09093731173560535
176,0.09375412045399811,0.0908573409848395
177,0.09368630190922388,0.09079029942541221
178,0.0935788959989276,0.09064049618882941
179,0.09352476933844507,0.09060535900561845
180,0.09347324080094184,0.09057536661838754
181,0.0934170932103933,0.09053731272247512
182,0.09337417800405161,0.09050132839315822
183,0.09325304110503603,0.09041071186718351
184,0.0931672538079436,0.09030486809414333
185,0.09306870926083849,0.09015311317763791
186,0.09300789534225043,0.09006254732977706
187,0.09292261543985302,0.08995643347539344
188,0.09286941724125998,0.0898794159627477
189,0.09281093996257787,0.0898272226506287
190,0.09276028543982828,0.0897598484141899
191,0.09269138396997371,0.08969871754669664
192,0.09261260097899598,0.08959696699913905
193,0.09252020099200106,0.08949652276453458
194,0.09243372903170842,0.08935394237180136
195,0.09233351819987072,0.08925065394351914
196,0.09229877898400565,0.08920067915616366
197,0.09224126087435033,0.0891232802185864
198,0.09218873725206948,0.08911565561521478
199,0.09216016849155553,0.08909203785763949
200,0.0921122196880235,0.08909352777373018
201,0.09205087912487692,0.08903454194287672
202,0.09198164198327102,0.08897537201825004
203,0.09193330196582739,0.08893952209074689
204,0.09188653509437968,0.0889172037290655
205,0.09185151867341727,0.08887437075349884
206,0.09181556104781477,0.08884636480082947
207,0.09178264046453044,0.08883591545911151
208,0.09174261782361534,0.08876294817212861
209,0.09170148664444339,0.08872971435677267
210,0.09165821053487445,0.08871309859367704
211,0.09156153741066675,0.08857653088827523
212,0.0915137333949213,0.08848821355949509
213,0.0914798218393034,0.08848422242252266
214,0.09142283860061694,0.0883965169870162
215,0.0913938875901195,0.08838244901363142
216,0.0913210775418818,0.08832967458621568
217,0.0912228145138553,0.0882804125987976
218,0.09119251086356206,0.08826429119240997
219,0.09112602849210352,0.0881964187984356
220,0.09107011052280263,0.08812678273488408
221,0.09101317074374037,0.08809971016245141
222,0.09095950550375695,0.08808917597488758
223,0.09093677713305483,0.08805176062438178
224,0.09090560054415797,0.08802159612568143
225,0.09087655270711367,0.08799249950386534
226,0.09084491683850447,0.08795367763163749
227,0.09082391083745228,0.0879172686270676
228,0.09079090890469972,0.0879362637280665
229,0.09072822751496455,0.08788811988207283
230,0.09066866275884126,0.0877979614500671
231,0.09062771297916257,0.08775508272060772
232,0.0905951344704775,0.08768933314665386
233,0.09056425946365679,0.08766171254240894
234,0.09053764997421193,0.08763241226032117
235,0.0905047512933586,0.08761742663615715
236,0.09047719061031165,0.08762111910220846
237,0.09043506782474499,0.0875937161997314
238,0.09038235698217946,0.08753753022637328
239,0.09035674432699418,0.08748721999098295
240,0.09033341606856311,0.08746144266101465
241,0.0903111142771639,0.08744392162584431
242,0.09029411889989418,0.08743343221588325
243,0.09027382687466491,0.0874254517059083
244,0.0902534002473491,0.08740758955005776
245,0.09022246698448012,0.08740665919771257
246,0.09019588791293832,0.08737145194329875
247,0.0901645615145128,0.08739749884801593
248,0.09014474422975469,0.08736078801377985
249,0.09012725897942123,0.08737021689909127
250,0.09010569683994218,0.08732349153153757
251,0.09008321874798843,0.08731103395048108
252,0.09005631203328354,0.08726871609870526
253,0.09001427079688605,0.08720825140809592
254,0.0899820025218756,0.08721367016474688
255,0.08996505739892605,0.08721160355547469
256,0.08994269513834152,0.08718568271508344
257,0.08991758088336836,0.08717428301642015
258,0.08989009522376272,0.08715292822943799
259,0.08986470945736885,0.08714598500054667
260,0.08980853127209701,0.08707430113940275
261,0.08976251859607584,0.08705169393913491
262,0.08974363270543091,0.08706215851106239
263,0.08972437110006343,0.08704500622071357
264,0.08968638923115692,0.08699216364427466
265,0.08966381814853241,0.08699779718661232
266,0.08961914836471822,0.08697530790958652
267,0.0895996735839371,0.08695328468690278
268,0.08958044814777778,0.08695524656169397
269,0.08957010411335667,0.08693933521085488
270,0.08956039534168578,0.08694048331387182
271,0.08954346010106021,0.08691976755189246
272,0.08952567673411653,0.08689534768230044
273,0.089487796033804,0.08685077320226868
274,0.08947034288826355,0.08684067622524289
275,0.08945302571162499,0.08684511886388771
276,0.08943412711403047,0.0868343796177493
277,0.08940832847412915,0.08680383499822729
278,0.08939402805223984,0.08679692171847116
279,0.08938419714654512,0.08677056414407991
280,0.08935635796391506,0.08675121773274069
281,0.08934128191031335,0.08673299042344874
282,0.08932080252539251,0.0867528832598036
283,0.08930349713084292,0.08674780447950088
284,0.08929078208752095,0.08673444018415208
285,0.08926429225820899,0.08668913014263994
286,0.08923801439216789,0.08669872603942877
287,0.08922110106189678,0.08669691613363828
288,0.0892096507637112,0.0866861022724382
289,0.08918930796332673,0.08670298529531195
290,0.08917037921122124,0.0867037828929179
291,0.08913995647222513,0.08668213694023696
292,0.08910926722978478,0.08663064922296373
293,0.0890925013620398,0.08664877669319408
294,0.08905972079960744,0.08658903663741618
295,0.08904695829963026,0.0865660078644584
296,0.0890260153948786,0.08654918982631861
297,0.08900597117848792,0.08655609866380964
298,0.08897204369134323,0.0865266741410592
299,0.08895833105633555,0.08651599346477262
300,0.088946253206591,0.08650621737214513
301,0.08893264125009355,0.08648803492043014
302,0.08892135260055334,0.08647695715601864
303,0.08890209855362917,0.0864617801108607
304,0.08888885116688632,0.08645890860090973
305,0.08886963036732971,0.08641736894541406
306,0.08884514748854566,0.08641690407293608
307,0.0888151549969292,0.08638678622681721
308,0.08879952519848865,0.08638607471789919
309,0.0887748656282823,0.08637856915091781
310,0.08875758627547876,0.08634323098712586
311,0.08874744427834762,0.0863351368656462
312,0.08873302492770271,0.08632565646204717
313,0.08871293013225978,0.0863234334189778
314,0.08870361988390536,0.086330494497412
315,0.08867386483020022,0.08627394882334623
316,0.08865911104513484,0.08624960040102995
317,0.08861459279277556,0.086172938347197
318,0.08858167786241816,0.08612010404174227
319,0.0885700833590897,0.08612742426877795
320,0.08854282994251501,0.08610669693382662
321,0.08851493515939625,0.08608644929254107
322,0.08850105200661929,0.0860746891897789
323,0.08848214784512813,0.08605468173989174
324,0.08845591973276506,0.08600857959963949
325,0.08843642124080098,0.08597421491974994
326,0.08841065800028461,0.08593700631673194
327,0.08838033704573947,0.08590249071626845
328,0.08836454264790682,0.08588263394515627
329,0.08835032003037303,0.08586767371214196
330,0.08833628600963095,0.0858363338009913
331,0.08832947980026688,0.08582836818136201
332,0.08831697304567844,0.08581203719638598
333,0.0882767153464976,0.08575089008668516
334,0.0882638483210297,0.0857331248296586
335,0.08824748516816001,0.08574275083004834
336,0.08823885633816422,0.08573410658582871
337,0.08822962146134747,0.08571602722373049
338,0.08821767144361184,0.08571165446003787
339,0.0881864153875123,0.08569036007216453
340,0.08815851892986373,0.08565743019770476
341,0.08814499764441225,0.085663596561184
342,0.0881362544063534,0.08566627933228992
343,0.08812475649478592,0.08567097552990735
344,0.08811627053027148,0.08567973621849276
345,0.08810916830170362,0.08567049680116035
346,0.08810091871353584,0.08565840354824175
347,0.08808543226240466,0.08564820076309147
348,0.08806874099852269,0.08560961964408459
349,0.08805509770525094,0.0855995866533549
350,0.08803493218346138,0.08558626650499565
351,0.08802787661940979,0.08559416737901433
352,0.08801895391555903,0.08561255920476726
353,0.08799957051825744,0.0855706133203728
354,0.08798846741145737,0.08557542723877998
355,0.0879776061317325,0.08557332601062809
356,0.08795515257660462,0.08555334787801373
357,0.0879448867132322,0.08555775586841839
358,0.08793484170792562,0.08554826809356138
359,0.08792298752222666,0.08556433266765393
360,0.0879126363023438,0.0855528790693326
361,0.0879031630540031,0.08555328760018531
